VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspended To Memory,Suspend time,Suspend Interval,Creation date,Change Version,CPUs,Overall Cpu Readiness,Memory,Active Memory,NICs,Disks,Total disk capacity MiB,Fixed Passthru HotPlug,min Required EVC Mode Key,Latency Sensitivity,Op Notification Timeout,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder ID,Folder,vApp,DAS protection,FT State,FT Role,FT Latency,FT Bandwidth,FT Sec. Latency,Vm Failover In Progress,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Reboot PowerOff,EFI Secure boot,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,CBT Reset Lock,NB_LAST_BACKUP,DataProtection,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,Customization Info,Guest Detailed Data,VM ID,SMBIOS UUID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
DEV-SQL-070,poweredOn,False,False,green,dev-sql-070.corp.example,connected,running,green,False,2026/06/20 18:21:00,,,,2021/07/27 19:10:00,,2,7,8192,1527,1,1,102400,,,normal,,True,TRUE,10.20.200.72,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,110892,44621,44621,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,20,none,never,,[dev-nfs-02] DEV-SQL-070/DEV-SQL-070.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,,,vm-1289,,4227c8fc1be5a4c395af6d0cc5285425,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-FS-071,poweredOn,False,False,green,dev-fs-071.corp.example,connected,notRunning,gray,False,2026/08/19 05:56:00,,,,2018/12/01 23:38:00,,2,2,16384,1115,2,1,40960,,,normal,,True,,10.20.200.73,PG-Dev-200,PG-Dev-200,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,57644,40533,40533,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,True,efi,20,none,never,,[dev-nfs-01] DEV-FS-071/DEV-FS-071.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,,,vm-1290,,421725d21eb2a7b8da3c45ca43d78f2b,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-072,poweredOn,False,False,green,dev-ctx-072.corp.example,connected,running,green,False,2026/07/31 20:33:00,,,,2019/01/08 00:14:00,,4,1,4096,1239,1,3,573440,,,normal,,True,TRUE,10.20.250.22,PG-Nested-Lab-250,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,577836,405294,405294,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,True,efi,19,none,never,,[dev-nfs-02] DEV-CTX-072/DEV-CTX-072.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,,,vm-1291,,426570465b11f51ff7e9101d3f8b4433,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-073,poweredOn,False,False,green,dev-app-073.corp.example,connected,running,green,False,2026/08/04 15:38:00,,,,2025/01/17 06:30:00,,4,1,24576,6100,2,1,40960,,,normal,,True,TRUE,10.20.200.75,PG-Dev-200,PG-Dev-200,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,65836,42421,42421,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,13,none,never,,[dev-nfs-02] DEV-APP-073/DEV-APP-073.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,SUSE Linux Enterprise 15 (64-bit),SUSE Linux Enterprise Server 15 SP5,,,vm-1292,,421a16997648776e183fea703ff6579e,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-074,poweredOn,False,False,green,dev-app-074.corp.example,connected,running,green,False,2026/06/22 07:00:00,,,,2017/07/01 07:29:00,,4,0,8192,1713,1,1,102400,,,normal,,True,TRUE,10.20.200.77,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,110892,68391,68391,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,True,efi,17,none,never,,[dev-nfs-02] DEV-APP-074/DEV-APP-074.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,,,vm-1293,,4295132c15839b99a50a13dcf004e897,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-075,poweredOn,False,False,green,dev-app-075.corp.example,connected,running,green,False,2026/06/17 00:42:00,,,,2021/06/11 08:20:00,,4,0,4096,408,1,1,40960,,,normal,,True,TRUE,10.20.200.78,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,45356,23412,23412,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,20,none,never,,[dev-nfs-02] DEV-APP-075/DEV-APP-075.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Ubuntu Linux (64-bit),Ubuntu 22.04.4 LTS,,,vm-1294,,4254e074cf133b65d450afa2d8e70aeb,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-076,poweredOn,False,False,green,dev-ctx-076.corp.example,connected,running,green,False,2026/08/03 05:00:00,,,,2024/07/07 01:13:00,,4,1,16384,1271,1,1,102400,,,normal,,True,TRUE,10.20.200.79,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,119084,118784,118784,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,20,none,never,,[dev-nfs-01] DEV-CTX-076/DEV-CTX-076.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),,,vm-1295,,425a9c062c3d17e26d39da75aee70ab2,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-RDS-077,poweredOn,False,False,green,dev-rds-077.corp.example,connected,running,green,False,2026/06/23 14:31:00,,,,2025/12/06 07:13:00,,8,0,65536,7192,1,2,593920,,,normal,,True,TRUE,10.20.200.80,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,659756,401049,401049,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,17,none,never,,[dev-nfs-02] DEV-RDS-077/DEV-RDS-077.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,,,vm-1296,,42e1fdc6697852217fb75c574b8c031f,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-FS-078,poweredOn,False,False,green,dev-fs-078.corp.example,connected,running,green,False,2026/07/29 08:58:00,,,,2022/04/28 11:08:00,,12,7,49152,6426,1,4,1208320,,,normal,,True,TRUE,10.20.200.81,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,1257772,979248,979248,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,21,none,never,,[dev-nfs-02] DEV-FS-078/DEV-FS-078.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,,,vm-1297,,42cb7b0b8b2d158acd5ae324fe7c80e9,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-RDS-079,poweredOn,False,False,green,dev-rds-079.corp.example,connected,running,green,False,2026/07/27 19:28:00,,,,2024/02/27 08:33:00,,4,2,32768,3447,1,1,81920,,,normal,,True,TRUE,10.20.200.82,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,114988,67845,67845,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,20,none,never,,[dev-nfs-01] DEV-RDS-079/DEV-RDS-079.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),,,vm-1298,,4206ac102e0869c1453b45fe636cf499,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-080,poweredOn,False,False,green,dev-web-080.corp.example,connected,running,green,False,2026/08/31 02:42:00,,,,2023/10/31 12:15:00,,4,0,24576,1245,2,3,2160640,,,normal,,True,,10.20.200.83,PG-Dev-200,PG-Dev-200,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,2185516,1338497,1338497,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,20,none,never,,[dev-nfs-02] DEV-WEB-080/DEV-WEB-080.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),,,vm-1299,,42f956be3b964c74ffe6299495804c2a,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-081,poweredOn,False,False,green,dev-web-081.corp.example,connected,running,green,False,2026/06/29 02:31:00,,,,2022/04/04 21:31:00,,16,1,4096,1268,1,1,81920,,,normal,,True,TRUE,10.20.200.85,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,86316,86016,86016,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,9,none,never,,[dev-nfs-02] DEV-WEB-081/DEV-WEB-081.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),,,vm-1300,,42d8b48e93608edf382b5b86f2a32efd,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-082,poweredOff,False,False,green,,connected,notRunning,gray,False,,,,,2020/04/17 04:54:00,,4,,8192,0,1,1,40960,,,normal,,True,TRUE,,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,49452,18506,18506,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,10,none,never,,[dev-nfs-01] DEV-APP-082/DEV-APP-082.vmx,,,,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Microsoft Windows Server 2019 (64-bit),,,,vm-1301,,425a07d7b357f3f9b4157cea07388ba4,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-083,poweredOn,False,False,green,dev-web-083.corp.example,connected,running,green,False,2026/08/18 09:37:00,,,,2021/04/03 09:09:00,,2,0,16384,6284,2,2,143360,,,normal,,True,,10.20.200.86,PG-Dev-200,PG-Dev-200,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,160044,131148,131148,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,True,efi,21,none,never,,[dev-nfs-02] DEV-WEB-083/DEV-WEB-083.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,,,vm-1302,,423803dc9a0692953b8d34470e61065f,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-084,poweredOff,False,False,green,,connected,notRunning,gray,False,,,,,2020/01/13 10:32:00,,4,,4096,0,1,3,1126400,,,normal,,True,TRUE,,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,1130796,436327,436327,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,True,efi,21,none,never,,[dev-nfs-01] DEV-CTX-084/DEV-CTX-084.vmx,,,,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Red Hat Enterprise Linux 9 (64-bit),,,,vm-1303,,420f3f0f52d6b779de4379cbd8230076,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-085,poweredOn,False,False,green,dev-app-085.corp.example,connected,running,green,False,2026/06/23 06:46:00,,,,2023/03/24 23:22:00,,4,2,4096,423,1,2,153600,,,normal,,True,TRUE,10.20.200.88,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,157996,157696,157696,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,True,efi,20,none,never,,[dev-nfs-02] DEV-APP-085/DEV-APP-085.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,CentOS 7 (64-bit),CentOS Linux 7 (Core),,,vm-1304,,429605306545c030a981fa54f121e129,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-086,poweredOn,False,False,green,dev-app-086.corp.example,connected,running,green,False,2026/08/02 22:01:00,,,,2019/09/24 22:16:00,,12,0,32768,1734,1,1,40960,,,normal,,True,TRUE,10.20.200.89,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,74028,54892,54892,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,14,none,never,,[dev-nfs-02] DEV-APP-086/DEV-APP-086.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Ubuntu Linux (64-bit),Ubuntu 18.04.6 LTS,,,vm-1305,,428fddbef7ff88d4b509f08a2c988bca,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-087,poweredOn,False,False,green,dev-ctx-087.corp.example,connected,running,green,False,2026/07/12 05:34:00,,,,2022/03/22 15:28:00,,16,0,16384,1168,1,1,81920,,,normal,,True,TRUE,10.20.200.90,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,98604,57422,57422,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,10,none,never,,[dev-nfs-01] DEV-CTX-087/DEV-CTX-087.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,,,vm-1306,,42b3b6d3f2e3c6f00075d3d5ba94aa66,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-088,poweredOn,False,False,green,dev-app-088.corp.example,connected,running,green,False,2026/08/14 14:43:00,,,,2025/09/28 02:08:00,,8,7,16384,3269,1,1,61440,,,normal,,True,TRUE,10.20.200.91,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,78124,33195,33195,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,True,efi,20,none,never,,[dev-nfs-01] DEV-APP-088/DEV-APP-088.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,,,vm-1307,,422401347f05fbf5efcac5771aa6f7cb,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-SQL-089,poweredOn,False,False,green,dev-sql-089.corp.example,connected,running,green,False,2026/08/25 23:49:00,,,,2023/10/24 11:26:00,,2,0,65536,23779,1,3,409600,,,normal,,True,,10.20.200.92,PG-Dev-200,,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,475436,216856,216856,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,20,none,never,,[dev-nfs-01] DEV-SQL-089/DEV-SQL-089.vmx,,,,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,,,vm-1308,,4202ead2725656e355f3ad50e2fbb984,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-SQL-090,poweredOn,False,False,green,dev-sql-090.corp.example,connected,running,green,False,2026/06/24 04:20:00,,,,2021/12/20 17:34:00,,16,0,4096,1289,2,1,61440,,,normal,,True,,10.20.200.93,PG-Dev-200,PG-Dev-200,,,,,,,1,8192,/DC-East/host/Dev-Cluster/Resources,,Dev,,,notConfigured,,,,,,65836,25510,25510,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,20,none,never,,[dev-nfs-01] DEV-SQL-090/DEV-SQL-090.vmx,,,,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),,,vm-1309,,42f8170e6b6e64c5bb8aa843702f31e5,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
vcsa01,poweredOn,False,False,green,vcsa01.corp.example,connected,running,green,False,2026/08/21 13:34:00,,,,2020/02/17 12:42:00,,4,1,24576,8831,1,1,102400,,,normal,,True,TRUE,10.0.15.11,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,127276,60897,60897,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,14,none,never,,[mgmt-vsan] vcsa01/vcsa01.vmx,,,,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,VMware Photon OS (64-bit),VMware Photon OS 3.0,,,vm-1310,,427abfced42cb1ae19f738cb6016c743,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-01,poweredOn,False,False,green,nsx-mgr-01.corp.example,connected,running,green,False,2026/07/01 00:21:00,,,,2023/01/15 01:24:00,,2,0,16384,2168,1,3,2314240,,,normal,,True,TRUE,10.0.15.12,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,2330924,2215387,2215387,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,20,none,never,,[mgmt-vsan] nsx-mgr-01/nsx-mgr-01.vmx,,,,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,VMware Photon OS (64-bit),VMware Photon OS 3.0,,,vm-1311,,42088dbdd883e3f8cc9803de12de9e5a,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-02,poweredOn,False,False,green,nsx-mgr-02.corp.example,connected,running,green,False,2026/08/20 06:24:00,,,,2025/07/26 22:52:00,,4,7,4096,1223,1,1,61440,,,normal,,True,TRUE,10.0.15.13,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,65836,33296,33296,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,True,efi,21,none,never,,[mgmt-vsan] nsx-mgr-02/nsx-mgr-02.vmx,,,,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,VMware Photon OS (64-bit),VMware Photon OS 3.0,,,vm-1312,,42bb635f29310971601e0211e34f76b4,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-03,poweredOn,False,False,green,nsx-mgr-03.corp.example,connected,running,green,False,2026/07/26 14:39:00,,,,2021/09/29 04:27:00,,16,1,4096,974,1,1,102400,,,normal,,True,TRUE,10.0.15.14,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,106796,106496,106496,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,17,none,never,,[mgmt-vsan] nsx-mgr-03/nsx-mgr-03.vmx,,,,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,VMware Photon OS (64-bit),VMware Photon OS 3.0,,,vm-1313,,422a3d41a754a29ff143e5456e6b34b9,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
ad-dc01,poweredOn,False,False,green,ad-dc01.corp.example,connected,running,green,False,2026/08/28 05:45:00,,,,2023/08/21 12:12:00,,2,1,16384,1111,1,4,3665920,,,normal,,True,TRUE,10.0.15.15,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,3682604,2963800,2963800,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,14,none,never,,[mgmt-vsan] ad-dc01/ad-dc01.vmx,,,,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,,,vm-1314,,42ecf264b8d77d2f8dda4ff2b27b7bb4,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
ad-dc02,poweredOn,False,False,green,ad-dc02.corp.example,connected,running,green,False,2026/06/03 17:43:00,,,,2022/07/27 09:03:00,,1,0,16384,4200,1,1,61440,,,normal,,True,TRUE,10.0.15.16,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,78124,32276,32276,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,20,none,never,,[mgmt-vsan] ad-dc02/ad-dc02.vmx,,,,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,,,vm-1315,,427daec9d700b4618cb6b0ba925f8199,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
veeam-br01,poweredOn,False,False,green,veeam-br01.corp.example,connected,running,green,False,2026/06/09 23:36:00,,,,2024/09/11 13:12:00,,12,7,131072,27961,1,2,286720,,,normal,,True,TRUE,10.0.15.17,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,418092,334743,334743,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,efi,21,none,never,,[mgmt-vsan] veeam-br01/veeam-br01.vmx,,,,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,,,vm-1316,,4218d422331de35c7af6cd4199a7b99b,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
veeam-proxy-01,poweredOn,False,False,green,veeam-proxy-01.corp.example,connected,running,green,False,2026/06/16 07:45:00,,,,2023/08/23 06:49:00,,2,0,8192,1751,1,1,102400,,,normal,,True,TRUE,10.0.15.18,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,110892,56473,56473,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,11,none,never,,[mgmt-vsan] veeam-proxy-01/veeam-proxy-01.vmx,,,,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,,,vm-1317,,427d3572788fd0cd65c06b93c8edabdd,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
veeam-proxy-02,poweredOn,False,False,green,veeam-proxy-02.corp.example,connected,running,green,False,2026/06/30 05:56:00,,,,2023/08/30 01:37:00,,4,0,8192,1800,1,1,102400,,,normal,,True,TRUE,10.0.15.19,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,110892,64649,64649,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,False,bios,19,none,never,,[mgmt-vsan] veeam-proxy-02/veeam-proxy-02.vmx,,,,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,,,vm-1318,,4243675d0b6c03c8721e54192fc3e649,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
vrli-01,poweredOn,False,False,green,vrli-01.corp.example,connected,running,green,False,2026/06/28 08:30:00,,,,2019/02/13 21:39:00,,8,0,4096,1138,1,2,870400,,,normal,,True,,10.0.15.20,PG-Mgmt-VMs-15,,,,,,,,1,8192,/DC-West/host/Mgmt-Cluster/Resources,,Mgmt,,,notConfigured,,,,,,874796,443910,443910,clusterRestartPriority,none,vmMonitoringDisabled,,,,,,,,,True,efi,21,none,never,,[mgmt-vsan] vrli-01/vrli-01.vmx,,,,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,VMware Photon OS (64-bit),VMware Photon OS 3.0,,,vm-1319,,42aadf36b24beb96c0927b7426b07ff6,VMware vCenter Server,8.0.2.0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
