VM,Powerstate,Template,SRM Placeholder,Disk Key,Disk,Capacity MiB,Consumed MiB,Free MiB,Free %,Internal Sort Column,Annotation,CBT Reset Lock,NB_LAST_BACKUP,DataProtection,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
DEV-RDS-079,poweredOn,False,False,2000,/,80896,37906,42989,53,0,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1298,4206ac102e0869c1453b45fe636cf499,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-RDS-079,poweredOn,False,False,2001,/boot,1014,435,578,57,1,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1298,4206ac102e0869c1453b45fe636cf499,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-080,poweredOn,False,False,2000,/,60416,31812,28603,47,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1299,42f956be3b964c74ffe6299495804c2a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-080,poweredOn,False,False,2001,/boot,1014,694,319,31,1,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1299,42f956be3b964c74ffe6299495804c2a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-080,poweredOn,False,False,2002,/var,50176,23214,26961,54,2,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1299,42f956be3b964c74ffe6299495804c2a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-080,poweredOn,False,False,2003,/data,2046976,1614474,432501,21,3,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1299,42f956be3b964c74ffe6299495804c2a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-081,poweredOn,False,False,2000,/,80896,17261,63634,79,0,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1300,42d8b48e93608edf382b5b86f2a32efd,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-081,poweredOn,False,False,2001,/boot,1014,323,690,68,1,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1300,42d8b48e93608edf382b5b86f2a32efd,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-083,poweredOn,False,False,2000,C:\,40460,32595,7864,19,0,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1302,423803dc9a0692953b8d34470e61065f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-083,poweredOn,False,False,2001,D:\,101900,40389,61510,60,1,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1302,423803dc9a0692953b8d34470e61065f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-085,poweredOn,False,False,2000,/,101376,48692,52683,52,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1304,429605306545c030a981fa54f121e129,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-085,poweredOn,False,False,2001,/boot,1014,390,623,61,1,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1304,429605306545c030a981fa54f121e129,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-085,poweredOn,False,False,2002,/var,50176,11746,38429,77,2,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1304,429605306545c030a981fa54f121e129,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-086,poweredOn,False,False,2000,/,39936,29932,10003,25,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Ubuntu Linux (64-bit),Ubuntu 18.04.6 LTS,vm-1305,428fddbef7ff88d4b509f08a2c988bca,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-086,poweredOn,False,False,2001,/boot,1014,360,653,64,1,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Ubuntu Linux (64-bit),Ubuntu 18.04.6 LTS,vm-1305,428fddbef7ff88d4b509f08a2c988bca,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-087,poweredOn,False,False,2000,C:\,81420,25061,56358,69,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1306,42b3b6d3f2e3c6f00075d3d5ba94aa66,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-088,poweredOn,False,False,2000,C:\,60940,29055,31884,52,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1307,422401347f05fbf5efcac5771aa6f7cb,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-SQL-089,poweredOn,False,False,2000,C:\,101900,45587,56312,55,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1308,4202ead2725656e355f3ad50e2fbb984,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-SQL-089,poweredOn,False,False,2001,D:\,50700,13653,37046,73,1,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1308,4202ead2725656e355f3ad50e2fbb984,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-SQL-089,poweredOn,False,False,2002,E:\,255500,196007,59492,23,2,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1308,4202ead2725656e355f3ad50e2fbb984,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-SQL-090,poweredOn,False,False,2000,/,60416,34703,25712,43,0,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1309,42f8170e6b6e64c5bb8aa843702f31e5,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-SQL-090,poweredOn,False,False,2001,/boot,1014,619,394,39,1,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1309,42f8170e6b6e64c5bb8aa843702f31e5,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
vcsa01,poweredOn,False,False,2000,/,101376,78385,22990,23,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1310,427abfced42cb1ae19f738cb6016c743,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
vcsa01,poweredOn,False,False,2001,/boot,1014,667,346,34,1,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1310,427abfced42cb1ae19f738cb6016c743,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-01,poweredOn,False,False,2000,/,60416,30955,29460,49,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1311,42088dbdd883e3f8cc9803de12de9e5a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-01,poweredOn,False,False,2001,/boot,1014,454,559,55,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1311,42088dbdd883e3f8cc9803de12de9e5a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-01,poweredOn,False,False,2002,/var,2046976,1976537,70438,3,2,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1311,42088dbdd883e3f8cc9803de12de9e5a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-01,poweredOn,False,False,2003,/data,203776,122604,81171,40,3,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1311,42088dbdd883e3f8cc9803de12de9e5a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-02,poweredOn,False,False,2000,/,60416,46100,14315,24,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1312,42bb635f29310971601e0211e34f76b4,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-02,poweredOn,False,False,2001,/boot,1014,369,644,64,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1312,42bb635f29310971601e0211e34f76b4,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-03,poweredOn,False,False,2000,/,101376,85082,16293,16,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1313,422a3d41a754a29ff143e5456e6b34b9,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
nsx-mgr-03,poweredOn,False,False,2001,/boot,1014,530,483,48,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1313,422a3d41a754a29ff143e5456e6b34b9,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
ad-dc01,poweredOn,False,False,2000,C:\,81420,59332,22087,27,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1314,42ecf264b8d77d2f8dda4ff2b27b7bb4,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
ad-dc01,poweredOn,False,False,2001,D:\,2047500,904115,1143384,56,1,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1314,42ecf264b8d77d2f8dda4ff2b27b7bb4,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
ad-dc01,poweredOn,False,False,2002,E:\,511500,102357,409142,80,2,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1314,42ecf264b8d77d2f8dda4ff2b27b7bb4,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
ad-dc01,poweredOn,False,False,2003,F:\,1023500,659346,364153,36,3,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1314,42ecf264b8d77d2f8dda4ff2b27b7bb4,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
ad-dc02,poweredOn,False,False,2000,C:\,60940,24338,36601,60,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1315,427daec9d700b4618cb6b0ba925f8199,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
veeam-br01,poweredOn,False,False,2000,C:\,81420,29963,51456,63,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1316,4218d422331de35c7af6cd4199a7b99b,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
veeam-br01,poweredOn,False,False,2001,D:\,204300,52436,151863,74,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1316,4218d422331de35c7af6cd4199a7b99b,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
veeam-proxy-01,poweredOn,False,False,2000,C:\,101900,89832,12067,12,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1317,427d3572788fd0cd65c06b93c8edabdd,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
veeam-proxy-02,poweredOn,False,False,2000,C:\,101900,90221,11678,11,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1318,4243675d0b6c03c8721e54192fc3e649,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
vrli-01,poweredOn,False,False,2000,/,101376,31102,70273,69,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1319,42aadf36b24beb96c0927b7426b07ff6,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
vrli-01,poweredOn,False,False,2001,/boot,1014,614,399,39,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1319,42aadf36b24beb96c0927b7426b07ff6,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
vrli-01,poweredOn,False,False,2002,/var,766976,311866,455109,59,2,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1319,42aadf36b24beb96c0927b7426b07ff6,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
vrops-01,poweredOn,False,False,2000,/,60416,37728,22687,38,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1320,42631962d73e7bb90f9ca17b8db8dadf,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
vrops-01,poweredOn,False,False,2001,/boot,1014,486,527,52,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,VMware Photon OS (64-bit),VMware Photon OS 3.0,vm-1320,42631962d73e7bb90f9ca17b8db8dadf,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
jump-01,poweredOn,False,False,2000,C:\,60940,47797,13142,22,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1321,42e71c686511e61a143665f54c819260,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
jump-02,poweredOn,False,False,2000,C:\,81420,38185,43234,53,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1322,42f8dfcc2acb4fbdfbff8a7df2f5b176,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
pki-root,poweredOn,False,False,2000,C:\,101900,90785,11114,11,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1323,42a091e5d2938e6eff4d093033b0fb53,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
pki-sub01,poweredOn,False,False,2000,C:\,101900,75214,26685,26,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1324,4246b518db4bb8eb537d0bd18d536c75,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
syslog-01,poweredOn,False,False,2000,C:\,101900,44669,57230,56,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1325,42c22505952a53459682d9ff910c4cb7,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
syslog-01,poweredOn,False,False,2001,D:\,1023500,376853,646646,63,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1325,42c22505952a53459682d9ff910c4cb7,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
syslog-01,poweredOn,False,False,2002,E:\,204300,128604,75695,37,2,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1325,42c22505952a53459682d9ff910c4cb7,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
ntp-01,poweredOn,False,False,2000,/,60416,43657,16758,28,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1326,42620f23439e754c693016eae0bda1ee,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
ntp-01,poweredOn,False,False,2001,/boot,1014,616,397,39,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1326,42620f23439e754c693016eae0bda1ee,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
dns-01,poweredOn,False,False,2000,C:\,60940,21585,39354,65,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1327,42b193c8ae49c0799bd0d4c79e45455e,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
dns-01,poweredOn,False,False,2001,D:\,204300,73196,131103,64,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1327,42b193c8ae49c0799bd0d4c79e45455e,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
dns-01,poweredOn,False,False,2002,E:\,1023500,763835,259664,25,2,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1327,42b193c8ae49c0799bd0d4c79e45455e,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
dns-01,poweredOn,False,False,2003,F:\,50700,21900,28799,57,3,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1327,42b193c8ae49c0799bd0d4c79e45455e,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
dns-02,poweredOn,False,False,2000,C:\,101900,40320,61579,60,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1328,42567e64052dfb9a5f584603e5a3d8e9,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
wsus-01,poweredOn,False,False,2000,/,39936,29207,10728,27,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1329,422267163a5b6ac5de703b72f8f58a26,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
wsus-01,poweredOn,False,False,2001,/boot,1014,232,781,77,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1329,422267163a5b6ac5de703b72f8f58a26,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
wsus-01,poweredOn,False,False,2002,/var,203776,35155,168620,83,2,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1329,422267163a5b6ac5de703b72f8f58a26,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
sccm-01,poweredOn,False,False,2000,C:\,81420,50711,30708,38,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1330,42711456301c8db316db80dba543148e,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
sccm-db01,poweredOn,False,False,2000,/,80896,61928,18967,23,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1331,4210cc4628b26b1bca9f1d5983e8b700,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
sccm-db01,poweredOn,False,False,2001,/boot,1014,570,443,44,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1331,4210cc4628b26b1bca9f1d5983e8b700,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
monitor-01,poweredOn,False,False,2000,C:\,40460,12299,28160,70,0,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt01.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1332,420cf17374d9d1f5087758043fde9814,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
backup-repo-01,poweredOn,False,False,2000,/,39936,22427,17508,44,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1333,42ae61711fb621aeec4e8cbba2aa378c,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
backup-repo-01,poweredOn,False,False,2001,/boot,1014,497,516,51,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1333,42ae61711fb621aeec4e8cbba2aa378c,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
backup-repo-01,poweredOn,False,False,2002,/var,766976,494222,272753,36,2,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1333,42ae61711fb621aeec4e8cbba2aa378c,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
backup-repo-01,poweredOn,False,False,2003,/data,1022976,799745,223230,22,3,Owner: app-team,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1333,42ae61711fb621aeec4e8cbba2aa378c,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
kms-01,poweredOn,False,False,2000,C:\,40460,13922,26537,66,0,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1334,4229dc075820b3f25989dd6c8d2434f9,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
kms-01,poweredOn,False,False,2001,D:\,101900,48985,52914,52,1,,,,,DC-West,Mgmt-Cluster,esx-mgmt02.corp.example,Mgmt,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1334,4229dc075820b3f25989dd6c8d2434f9,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
